blind_id,model_id,precision,item_id,item_type,mode,source_pdf,row_sha256,words,output_tokens,input_tokens,generation_seconds,output_tokens_per_second,cap,empty,gpu,selected_option,reference_option,initial_format_parse_status,strict_score,partial_credit,criteria_coverage,primary_score,label,review_required,incorrect_addition,quote_verbatim,extraction_method,mcq_uncertain,reason,judge,answer_sha256,source_row_sha256,parsed_option
c447cc3dd5e08534c21c6e4a,google/gemma-3-12b-it,NF4,icsd3tr_v2_insufficient_sleep_d7c4cd3498d71311,mcq,no_rag,ICSD-3-TR_2023_searchable.pdf,423fd7f838762e9edddb101c68cc823e9b15f9db1caca358dca323df5dafb129,25.0,54.0,178.0,4.676325554028153,11.547527941780013,False,False,NVIDIA RTX A6000,B,D,parsed,0.0,0.0,,0.0,incorrect,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
89ed391d4079ba368049361f,google/gemma-3-12b-it,NF4,icsd3tr_v2_insufficient_sleep_d7c4cd3498d71311,mcq,with_rag,ICSD-3-TR_2023_searchable.pdf,6b47d7e868b8c61122ed658183e5bbaf8f45296f1ddff568c67eec411b6a3dc5,21.0,47.0,1947.0,4.7523387754336,9.88986733078846,False,False,NVIDIA RTX A6000,B,D,parsed,0.0,0.0,,0.0,incorrect,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
fbe18cf62df47428ca04bf5a,google/gemma-3-12b-it,NF4,icsd3tr_v2_insufficient_sleep_e23e8862d0cb9548,free_text_qa,no_rag,ICSD-3-TR_2023_searchable.pdf,c658b15d00a3eb4c0ade697d867d8da0c85087f14aa95071d52efb05fbdfb5f6,128.0,179.0,127.0,14.831622196361424,12.06880795843851,False,False,NVIDIA RTX A6000,,,,0.0,0.5,,0.0,partial,True,False,True,,False,"The response identifies disrupted REM timing and intrusion of REM phenomena, but fails to clearly state the specific mechanism of early entry into REM sleep.",Original Gemini 3.8 Flash assessment / choice extraction,,,
8defc3218421686d617c20c9,google/gemma-3-12b-it,NF4,icsd3tr_v2_insufficient_sleep_e23e8862d0cb9548,free_text_qa,with_rag,ICSD-3-TR_2023_searchable.pdf,dd5a6f83ba25e18824e9cbf53ce6c3509e616f454fd66a64cc3dddfd233a9b2f,23.0,35.0,1466.0,3.4305032193660736,10.202584799342556,False,False,NVIDIA RTX A6000,,,,1.0,1.0,,1.0,correct,False,False,True,,False,The response accurately identifies early entry into REM sleep as the underlying mechanism according to the ICSD-3-TR.,Original Gemini 3.8 Flash assessment / choice extraction,,,
a40c9395a0d97c80396182ee,google/gemma-3-12b-it,NF4,icsd3tr_v2_insufficient_sleep_e4da750573090d6b,free_text_qa,with_rag,ICSD-3-TR_2023_searchable.pdf,fe8812a9267fc6f95f30e30d7a71b867247b69b08345790e5e94509156861b17,25.0,31.0,1582.0,3.14459412638098,9.858187974063595,False,False,NVIDIA RTX A6000,,,,1.0,1.0,,1.0,correct,False,False,True,,False,The response accurately identifies the preferred minimum duration of at least two weeks according to the reference standard.,Original Gemini 3.8 Flash assessment / choice extraction,,,
c9a578382a91aa2a5cdc40db,google/gemma-3-12b-it,NF4,icsd3tr_v2_insufficient_sleep_e4da750573090d6b,free_text_qa,no_rag,ICSD-3-TR_2023_searchable.pdf,144596784d04f8664f1bd092bca96014d530dd42266941ab1b1ac823ae41e4f5,32.0,47.0,140.0,4.369084222242236,10.757403064177913,False,False,NVIDIA RTX A6000,,,,1.0,1.0,,1.0,correct,False,False,True,,False,"The response accurately specifies 14 days, which is equivalent to at least two weeks.",Original Gemini 3.8 Flash assessment / choice extraction,,,
c13c3eb5203e7c5be143841b,google/gemma-3-12b-it,NF4,icsd3tr_v2_insufficient_sleep_f49d3013673044e1,mcq,no_rag,ICSD-3-TR_2023_searchable.pdf,9641afc67becf8fe38a7e465bbe417a01340b4df493fe2d72aeb1c45e3ee0d3b,39.0,53.0,232.0,4.466190485283732,11.866936749481916,False,False,NVIDIA RTX A6000,C,C,parsed,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
66e07dc54e39c3fb6efd39ea,google/gemma-3-12b-it,NF4,icsd3tr_v2_insufficient_sleep_f49d3013673044e1,mcq,with_rag,ICSD-3-TR_2023_searchable.pdf,754bf75c837798fcd1f94338eed19b6d7868461a82352644592f28d7e12f4f09,54.0,74.0,1556.0,6.932439533993602,10.674453002746995,False,False,NVIDIA RTX A6000,C,C,parsed,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
a795c4b17d49026f8631da13,google/gemma-3-12b-it,NF4,icsd3tr_v2_insufficient_sleep_f7a94b12d0208a80,mcq,no_rag,ICSD-3-TR_2023_searchable.pdf,1d60445cb5d9139fac5ea7e25a4f2b616ca8931e7214225c3f85a06a29d367b1,28.0,37.0,154.0,3.1736809499561787,11.65838677026148,False,False,NVIDIA RTX A6000,D,D,parsed,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
f3f3a4ed6ef59da2ad966342,google/gemma-3-12b-it,NF4,icsd3tr_v2_insufficient_sleep_f7a94b12d0208a80,mcq,with_rag,ICSD-3-TR_2023_searchable.pdf,b33bda0dd2b82efa88a448be8a9be57e2ce77b43d3a75246b2f4c3cac71de6fa,33.0,44.0,1406.0,4.307680300436914,10.214314185650505,False,False,NVIDIA RTX A6000,D,D,parsed,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
6c673d128bf805287b934df7,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_2ec5454ca7ba59ec,criteria_qa,with_rag,ICSD-3-TR_2023_searchable.pdf,945f136b2af6db0469ce701eb612d43aea1dcceb134b85d1e27d94ea8020b7bf,178.0,257.0,1628.0,22.955171182751656,11.195734414435902,False,False,NVIDIA RTX A6000,,,,0.0,0.5,0.625,0.625,partial,True,False,True,,False,"The response identifies awakening short of breath, witnessed apneas, and nonrestorative sleep, but omits sleepiness as a distinct criterion and replaces it with a generic adverse impact.",Original Gemini 3.8 Flash assessment / choice extraction,,,
de54738aaef2e4476177da08,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_2ec5454ca7ba59ec,criteria_qa,no_rag,ICSD-3-TR_2023_searchable.pdf,ba82106defa44bb49737a41e70d2faec256654a864932c90a19ff8b69f876846,152.0,230.0,149.0,19.348224454559382,11.887395690502276,False,False,NVIDIA RTX A6000,,,,0.0,0.5,0.5,0.5,partial,True,True,True,,False,"The response correctly identifies sleepiness and insomnia symptoms, but introduces incorrect items (Cheyne-Stokes Respiration and Cognitive Impairment) while missing awakening short of breath and witnessed apneas.",Original Gemini 3.8 Flash assessment / choice extraction,,,
5a2b22015e42c2766e142f95,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_39bbd7e44e24c85e,free_text_qa,no_rag,ICSD-3-TR_2023_searchable.pdf,de77805a06fea3a89a429d98c9b8765f212462c2a590c35f3fc667071475795c,29.0,40.0,130.0,3.4334602849558,11.650054662133638,False,False,NVIDIA RTX A6000,,,,0.0,0.0,,0.0,incorrect,True,True,False,,False,The response incorrectly identifies early morning awakening with shortness of breath instead of snoring.,Original Gemini 3.8 Flash assessment / choice extraction,,,
028e9dff0f5696278d378293,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_39bbd7e44e24c85e,free_text_qa,with_rag,ICSD-3-TR_2023_searchable.pdf,d206b692e1fda539f5fff915c7d3ba626421afcb3f81265bff21c84fded10359,45.0,69.0,1911.0,6.655844461172819,10.366828792727164,False,False,NVIDIA RTX A6000,,,,0.0,0.0,,0.0,incorrect,True,True,True,,False,The response identifies a change to obstructive sleep apnea rather than snoring being removed across all central sleep apnea disorders.,Original Gemini 3.8 Flash assessment / choice extraction,,,
eb83160bd96edd887b0e5b88,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_55cabce478a7b806,mcq,no_rag,ICSD-3-TR_2023_searchable.pdf,87c15d0ff7eac5cd634fdf3b1162864d9c16df7743e560b50d37371dda3f598a,39.0,56.0,229.0,4.826100926846266,11.603570014146923,False,False,NVIDIA RTX A6000,B,B,parsed,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
704a78edb411b0bc8cb377f1,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_55cabce478a7b806,mcq,with_rag,ICSD-3-TR_2023_searchable.pdf,71e3c1207943f7c442f66eb21faf4be89361a50f07b9c0b9868b619442f2b91a,33.0,50.0,2010.0,5.070493470877409,9.86097315521203,False,False,NVIDIA RTX A6000,B,B,parsed,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
2e6f61a8b8d3f543e3098724,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_66bda35c51f69f1e,free_text_qa,with_rag,ICSD-3-TR_2023_searchable.pdf,2b8aadf58ba2d2e7044a61b5b98c4a23c18ecaaef6a4e4b73fd99686cbb8a4a5,70.0,101.0,2023.0,9.511865216307342,10.618316986540504,False,False,NVIDIA RTX A6000,,,,0.0,0.0,,0.0,incorrect,True,False,True,,False,"The response fails to provide the newly added Criterion C requirement, incorrectly asserting that it is not stated.",Original Gemini 3.8 Flash assessment / choice extraction,,,
6b18b2c9be36329990a59818,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_66bda35c51f69f1e,free_text_qa,no_rag,ICSD-3-TR_2023_searchable.pdf,b0973235375b8df3852537f5d713f22a531c7fda148c3a004bff1ed0ee6f81bd,36.0,54.0,126.0,4.4283347595483065,12.194200062126296,False,False,NVIDIA RTX A6000,,,,0.0,0.0,,0.0,incorrect,True,True,True,,False,"The response incorrectly identifies Criterion C as documented excessive daytime sleepiness despite 7 hours of sleep, rather than PSG and MSLT findings not being consistent with narcolepsy.",Original Gemini 3.8 Flash assessment / choice extraction,,,
f2f5cfab9280800e02fa6921,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_76da26e7f2ba9654,free_text_qa,no_rag,ICSD-3-TR_2023_searchable.pdf,2edd16d0329d84ef07017ab841caa63881c12b3bc9a962dbc4015b2d32df5265,93.0,142.0,136.0,11.915334064513443,11.917416602099983,False,False,NVIDIA RTX A6000,,,,0.0,0.0,,0.0,incorrect,True,True,True,,False,"The response fails to identify the role of nocturnal polysomnography (an overnight SOREMP) in fulfilling Criterion B, instead erroneously discussing CSF hypocretin-1.",Original Gemini 3.8 Flash assessment / choice extraction,,,
c3996f03a339ba2f243a6796,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_76da26e7f2ba9654,free_text_qa,with_rag,ICSD-3-TR_2023_searchable.pdf,395d11df2d570eab7ac8695958124c5089d7e2a7b0f7a69af0a235e5ef948138,51.0,83.0,1880.0,8.005541330203414,10.367818561732545,False,False,NVIDIA RTX A6000,,,,1.0,1.0,,1.0,correct,False,False,True,,False,The response accurately identifies the revision in ICSD-3-TR allowing cataplexy and an overnight SOREMP alone to fulfill Criterion B.,Original Gemini 3.8 Flash assessment / choice extraction,,,
55a754759835ca2fde71fdd1,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_8dfd24924cc16333,mcq,no_rag,ICSD-3-TR_2023_searchable.pdf,37c5f439cc16f779f0a07a9faad20ec9cbbe31a56b48112f9fc5f5dd36f639b8,47.0,71.0,272.0,6.129900834523141,11.582569101303127,False,False,NVIDIA RTX A6000,D,D,parsed,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
dd58a29a8ba37df6588a0c26,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_8dfd24924cc16333,mcq,with_rag,ICSD-3-TR_2023_searchable.pdf,6cdedf9935e8fea3305b82472514636416d4f3debb19901063e9d161cf683227,48.0,76.0,1831.0,7.291092867031693,10.423677408314328,False,False,NVIDIA RTX A6000,D,D,unparsed_or_noncompliant,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
79222f48a2f095cab38acb3d,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_9069cb7913ac0b2f,mcq,with_rag,ICSD-3-TR_2023_searchable.pdf,85d18cb3f428e5854be8e889a71233708ef31ba06eb84c50a398be68820471d2,54.0,69.0,2022.0,6.82330553419888,10.11240074977842,False,False,NVIDIA RTX A6000,B,B,parsed,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
99308ad0506577e07f6f89db,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_9069cb7913ac0b2f,mcq,no_rag,ICSD-3-TR_2023_searchable.pdf,1fa90f2e90ce82feff4982b7e4c07f68fa825c43240da2938134dbc1d44551ca,55.0,65.0,247.0,5.660161350853741,11.483771569550017,False,False,NVIDIA RTX A6000,B,B,parsed,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
8cdb2d08d88b7325062ebdea,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_bc01dcd4821efbcd,free_text_qa,no_rag,ICSD-3-TR_2023_searchable.pdf,e98f9549bfc9bde3a200fb7a38e19fea611c3782f8f3ad236e35fcb526f6e3f5,39.0,81.0,144.0,6.823634527623653,11.870506791079334,False,False,NVIDIA RTX A6000,,,,0.0,0.0,,0.0,incorrect,True,True,False,,False,"The response lists incorrect clinical features instead of cognitive dysfunction, derealization, major apathy, and disinhibited behavior.",Original Gemini 3.8 Flash assessment / choice extraction,,,
25f87b2ab42869932c8a798a,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_bc01dcd4821efbcd,free_text_qa,with_rag,ICSD-3-TR_2023_searchable.pdf,825129cd0fcfeff941c8c6918cb3c84b6bce7f547bfa9dba9173a42721d11fa1,37.0,52.0,1927.0,5.082759917713702,10.23066224685866,False,False,NVIDIA RTX A6000,,,,0.0,0.0,,0.0,incorrect,True,False,True,,False,The response refused to answer despite a clear reference being available.,Original Gemini 3.8 Flash assessment / choice extraction,,,
19fb6761b0f76ab430735cea,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_d66b20f71c1de009,mcq,no_rag,ICSD-3-TR_2023_searchable.pdf,a433077cbc84f4aed507e0adb6b425e3fcb9f84e42948b7b166136b0195899ca,38.0,55.0,220.0,5.07112071942538,10.845728793108314,False,False,NVIDIA RTX A6000,C,A,parsed,0.0,0.0,,0.0,incorrect,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
2e505391bfa67118a32205c9,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_d66b20f71c1de009,mcq,with_rag,ICSD-3-TR_2023_searchable.pdf,b57c46036803dc4afcb3d1cd22fc2b831040007ff12e512222b8db1d44ab6f52,41.0,54.0,2003.0,5.869987868703902,9.199337580900869,False,False,NVIDIA RTX A6000,C,A,parsed,0.0,0.0,,0.0,incorrect,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
7d54e7e3877e0242735a89c4,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_ebb7bcc36503d1bc,mcq,with_rag,ICSD-3-TR_2023_searchable.pdf,cd2aa40b2590149780fdaa5f50ff5d1e463c5510952739aa3e12be3c0f8ebb22,47.0,72.0,1737.0,6.731425408273935,10.696100102587655,False,False,NVIDIA RTX A6000,C,C,parsed,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
a69d5ea2766d7e3f477d041e,google/gemma-3-12b-it,NF4,icsd3tr_v2_introduction_ebb7bcc36503d1bc,mcq,no_rag,ICSD-3-TR_2023_searchable.pdf,feab33a2c3b569826861fb8cd5be75ae1bdd5fcc40de70cca089769ba054cb3e,39.0,64.0,266.0,5.4769588420167565,11.685316951630323,False,False,NVIDIA RTX A6000,C,C,parsed,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
416b12b061f580c2076c19be,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_0d1a89bbf58587c5,mcq,no_rag,ICSD-3-TR_2023_searchable.pdf,2d8c80cb21ce678935c1f810b8cb4de543c2496cec59002ccb57f1102d763447,25.0,33.0,170.0,2.740672275424004,12.040841327843417,False,False,NVIDIA RTX A6000,B,D,parsed,0.0,0.0,,0.0,incorrect,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
aa776c093f998ca2d1cfa6be,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_0d1a89bbf58587c5,mcq,with_rag,ICSD-3-TR_2023_searchable.pdf,a2d8f92d94725a20da389b4d71a7a127ba995267d9537444a830081822517b02,30.0,39.0,1566.0,3.808714443817735,10.239675506076438,False,False,NVIDIA RTX A6000,D,D,unparsed_or_noncompliant,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
5e139f15a97f9ec2c026ebe2,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_1086d60875ee1366,mcq,no_rag,ICSD-3-TR_2023_searchable.pdf,4e22463aeafe113298eb8ba769b35152ec65abc96306202ba2dca5a79546a0d5,22.0,47.0,174.0,3.941156703978777,11.925432945244568,False,False,NVIDIA RTX A6000,B,B,parsed,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
8ceeeec30e406605d5892c87,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_1086d60875ee1366,mcq,with_rag,ICSD-3-TR_2023_searchable.pdf,1805bab36450913a32d68271884670f10b2f02384dcccf012c5327a58b96a064,39.0,78.0,1917.0,7.283877735026181,10.708581724940176,False,False,NVIDIA RTX A6000,C,B,unparsed_or_noncompliant,0.0,0.0,,0.0,incorrect,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
4f81fbc8c1adffdc5450ced7,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_1256668ca6f1f51b,free_text_qa,with_rag,ICSD-3-TR_2023_searchable.pdf,ccb68a3241c4b26ed3f61d580cfc6cd33c31e6ec20465eff85434cc78fb52849,29.0,47.0,1453.0,4.543858432210982,10.343632113804746,False,False,NVIDIA RTX A6000,,,,1.0,1.0,,1.0,correct,False,False,True,,False,The response accurately identifies the hypothalamic-pituitary axis as specified in the reference and evidence.,Original Gemini 3.8 Flash assessment / choice extraction,,,
4bef554eb316e02478b671fc,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_1256668ca6f1f51b,free_text_qa,no_rag,ICSD-3-TR_2023_searchable.pdf,c374d5b610bfe89b989fe17da6ca717025b33a197db5240bbcb1aa1ca656c8a2,30.0,55.0,135.0,4.649845506064594,11.828349980287705,False,False,NVIDIA RTX A6000,,,,0.0,0.5,,0.0,partial,True,True,True,,False,The response incorrectly narrows the specified hypothalamic-pituitary axis to the hypothalamic-pituitary-adrenal (HPA) axis.,Original Gemini 3.8 Flash assessment / choice extraction,,,
981c6e83325b6e6632ea74c8,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_19a404067d1fc5cb,mcq,no_rag,ICSD-3-TR_2023_searchable.pdf,adba821258f39c5ad14af96dba627cfafcadfcf329679fc6a6c72f149f6be94e,59.0,77.0,201.0,6.427848280407488,11.979125306162118,False,False,NVIDIA RTX A6000,A,A,parsed,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
527004891468f5b05b31bf1b,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_19a404067d1fc5cb,mcq,with_rag,ICSD-3-TR_2023_searchable.pdf,97c2379680c83d3bda1fe1b7a5f7820267598ad53f7205a86d9223900a78545c,37.0,49.0,1584.0,4.692904249764979,10.441295494672392,False,False,NVIDIA RTX A6000,A,A,parsed,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
140a359f929bd83332184d40,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_3b5a8099df3be545,mcq,no_rag,ICSD-3-TR_2023_searchable.pdf,6e054280536cce8e0df76779a1c337bba71787db18997edebe097681fd72f78c,26.0,39.0,172.0,3.255315162241459,11.980406828918651,False,False,NVIDIA RTX A6000,B,D,parsed,0.0,0.0,,0.0,incorrect,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
1bd06da45174a01747f093ac,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_3b5a8099df3be545,mcq,with_rag,ICSD-3-TR_2023_searchable.pdf,8b63a0fa0f1905161c4183a19c943258cccaf2572d50f8859fac816d7a596a4e,25.0,37.0,1836.0,3.781260147690773,9.78509770680444,False,False,NVIDIA RTX A6000,D,D,parsed,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
925fffdb13a934e56adc4445,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_4de3db8cd5baebcb,mcq,with_rag,ICSD-3-TR_2023_searchable.pdf,a77bb5a88690261add61f6e231fa791050f484d746475d4ef29817db47de4f68,22.0,31.0,1559.0,3.1674151523038745,9.787160352962134,False,False,NVIDIA RTX A6000,C,C,parsed,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
43d4b23bdae45f322bd8a55b,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_4de3db8cd5baebcb,mcq,no_rag,ICSD-3-TR_2023_searchable.pdf,94ff720574da7966e977458cb37fa0657d48b0bbe0bffcca24edbac5aac0beb7,31.0,43.0,169.0,3.624308913014829,11.86433083713912,False,False,NVIDIA RTX A6000,C,C,parsed,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
64171ed9295193554ba91686,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_6465a8fcd9ee6362,mcq,no_rag,ICSD-3-TR_2023_searchable.pdf,3727b872a5c0f854e1605014d4baa2ebf9043318ff24ef7a5114944b93e45e54,49.0,76.0,254.0,6.521833530627191,11.653164657315507,False,False,NVIDIA RTX A6000,B,A,parsed,0.0,0.0,,0.0,incorrect,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
546c17fcccd36a864c9d30fc,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_6465a8fcd9ee6362,mcq,with_rag,ICSD-3-TR_2023_searchable.pdf,66462a4ba1b124bd06a46644f19af873df6f4f7a1b6c4e1d1198c9b8472f7397,54.0,84.0,1979.0,7.810729388147592,10.754437367586435,False,False,NVIDIA RTX A6000,A,A,unparsed_or_noncompliant,1.0,1.0,,1.0,correct,False,False,,blinded_implicit,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
59a5d303e42cfbcedf2183a3,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_708f5d2788889ab5,free_text_qa,no_rag,ICSD-3-TR_2023_searchable.pdf,ce8b5dbb67d975d840ad24f354714d9c8e60cd8156732fbe79e357edf94f0215,91.0,120.0,143.0,9.974747760221362,12.030379402530068,False,False,NVIDIA RTX A6000,,,,1.0,1.0,,1.0,correct,False,False,True,,False,The response accurately captures the loss of clear circadian rhythmicity and low amplitude of rhythm markers.,Original Gemini 3.8 Flash assessment / choice extraction,,,
934d26aef4abf66445047f1e,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_708f5d2788889ab5,free_text_qa,with_rag,ICSD-3-TR_2023_searchable.pdf,d965c7d33149e55617e6cd83680401e0c1fd50c9169c0be5d272a589ca78c824,44.0,58.0,1467.0,5.4003617875278,10.740021184127274,False,False,NVIDIA RTX A6000,,,,1.0,1.0,,1.0,correct,False,False,True,,False,The response accurately identifies the loss of clear circadian rhythmicity or a low-amplitude rhythm as specified in the reference.,Original Gemini 3.8 Flash assessment / choice extraction,,,
a2b3b76a60bdb9ff15b96bb0,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_7f912b0719e56442,free_text_qa,with_rag,ICSD-3-TR_2023_searchable.pdf,6f4e6b7785fc11a9da343c7bd396fc6d088d4123b2fc09d2b0621efaeae8a623,100.0,142.0,1711.0,12.53621576167643,11.327182197525511,False,False,NVIDIA RTX A6000,,,,1.0,1.0,,1.0,correct,False,False,True,,False,"The response accurately identifies the absence of a major sleep period as the key distinguishing feature, matching the candidate reference.",Original Gemini 3.8 Flash assessment / choice extraction,,,
5bd5590e6d7045ab614ff1c6,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_7f912b0719e56442,free_text_qa,no_rag,ICSD-3-TR_2023_searchable.pdf,2b8bf6d79e9ef21d72faa25185c6808a35de3679b84b94c1448d85bfe48ddd4e,123.0,175.0,140.0,14.18606204073876,12.336052069802356,False,False,NVIDIA RTX A6000,,,,0.0,0.0,,0.0,incorrect,True,True,True,,False,"The response fails to identify the absence of a major sleep period and instead incorrectly claims a stable, consistent sleep timing distinguishes ISWRD.",Original Gemini 3.8 Flash assessment / choice extraction,,,
a565f33c7fb92cd867db4a97,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_976a33e4373a24ba,criteria_qa,no_rag,ICSD-3-TR_2023_searchable.pdf,e6bb2f5f00c8a79f320d90367ca93fbdcad484c496a506b499c2ee7e10456f35,245.0,387.0,118.0,31.135734948329628,12.429448048752798,False,False,NVIDIA RTX A6000,,,,0.0,0.0,0.5,0.5,incorrect,True,True,True,,False,The response invents incorrect criteria (such as non-24-hour periodicity and required PSG diurnal pattern abnormalities) while missing the specific actigraphy/sleep log requirements.,Original Gemini 3.8 Flash assessment / choice extraction,,,
4d8035b2db2801b438e40cd9,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_976a33e4373a24ba,criteria_qa,with_rag,ICSD-3-TR_2023_searchable.pdf,26c0288b4ea19d5e817dbdc00df29b901239579a284d6f5ae172803cff16ea80,194.0,290.0,1751.0,24.93630561977625,11.629629682193562,False,False,NVIDIA RTX A6000,,,,1.0,1.0,1.0,1.0,correct,False,False,True,,False,The response accurately lists all four official ICSD-3-TR diagnostic criteria for irregular sleep-wake rhythm disorder without introducing false requirements.,Original Gemini 3.8 Flash assessment / choice extraction,,,
6702ca8ee6ad3b12950386cb,google/gemma-3-12b-it,NF4,icsd3tr_v2_irregular_rhythm_af233e03b42987f9,mcq,no_rag,ICSD-3-TR_2023_searchable.pdf,3edf6397da5847a162fa19bba9d98ac848c1ce7bc05c52be5cd67ba4fdd0ab01,29.0,45.0,177.0,3.694328877143562,12.18083216099423,False,False,NVIDIA RTX A6000,D,D,parsed,1.0,1.0,,1.0,correct,False,False,,direct_normalized_letter,False,,Original Gemini 3.8 Flash assessment / choice extraction,,,
