blind_id,component_index,status,score
40c210e9a4c1cbb9340bb54e,2,covered,1.0
40c210e9a4c1cbb9340bb54e,3,covered,1.0
40c210e9a4c1cbb9340bb54e,4,covered,1.0
50a357dd8e09eb9334e531fb,0,covered,1.0
50a357dd8e09eb9334e531fb,1,covered,1.0
a61b305f3ea960e0a14e675c,0,covered,1.0
a61b305f3ea960e0a14e675c,1,covered,1.0
d859d6bb8ea71dee510cb4f6,0,covered,1.0
d859d6bb8ea71dee510cb4f6,1,covered,1.0
d859d6bb8ea71dee510cb4f6,2,covered,1.0
037ff24e749d54ac05013c54,0,covered,1.0
037ff24e749d54ac05013c54,1,covered,1.0
037ff24e749d54ac05013c54,2,covered,1.0
037ff24e749d54ac05013c54,3,covered,1.0
037ff24e749d54ac05013c54,4,covered,1.0
e1c6948f10732b2f8ff38f14,0,covered,1.0
e1c6948f10732b2f8ff38f14,1,covered,1.0
e1c6948f10732b2f8ff38f14,2,covered,1.0
b5782b8f6824a30ba60f848a,0,covered,1.0
b5782b8f6824a30ba60f848a,1,covered,1.0
b5782b8f6824a30ba60f848a,2,covered,1.0
b4cd437b9c656faa3d7c2b69,0,covered,1.0
b4cd437b9c656faa3d7c2b69,1,covered,1.0
94d46881073a9c340d35863d,0,covered,1.0
94d46881073a9c340d35863d,1,covered,1.0
94d46881073a9c340d35863d,2,covered,1.0
94d46881073a9c340d35863d,3,covered,1.0
74ff5f685a1152ad640d0274,0,covered,1.0
74ff5f685a1152ad640d0274,1,covered,1.0
74ff5f685a1152ad640d0274,2,covered,1.0
74ff5f685a1152ad640d0274,3,covered,1.0
4758292674cea3a5df30a42d,0,covered,1.0
4758292674cea3a5df30a42d,1,covered,1.0
4758292674cea3a5df30a42d,2,covered,1.0
4758292674cea3a5df30a42d,3,covered,1.0
319e998cc28ec8ff2338199b,0,covered,1.0
319e998cc28ec8ff2338199b,1,covered,1.0
319e998cc28ec8ff2338199b,2,covered,1.0
a771111e3cdcfbc2450cb2e7,0,covered,1.0
a771111e3cdcfbc2450cb2e7,1,covered,1.0
a771111e3cdcfbc2450cb2e7,2,covered,1.0
a771111e3cdcfbc2450cb2e7,3,covered,1.0
20fa7382be429f6d51ea803c,0,covered,1.0
20fa7382be429f6d51ea803c,1,covered,1.0
20fa7382be429f6d51ea803c,2,covered,1.0
20fa7382be429f6d51ea803c,3,covered,1.0
e3a56d00514c0f23a826e1df,0,covered,1.0
e3a56d00514c0f23a826e1df,1,covered,1.0
e3a56d00514c0f23a826e1df,2,partial,0.5
e3a56d00514c0f23a826e1df,3,covered,1.0
e3a56d00514c0f23a826e1df,4,covered,1.0
76c0c550becf9ae683fb8329,0,covered,1.0
76c0c550becf9ae683fb8329,1,covered,1.0
76c0c550becf9ae683fb8329,2,covered,1.0
76c0c550becf9ae683fb8329,3,covered,1.0
96cf869136caf95ccc06cf2f,0,covered,1.0
96cf869136caf95ccc06cf2f,1,covered,1.0
96cf869136caf95ccc06cf2f,2,covered,1.0
96cf869136caf95ccc06cf2f,3,covered,1.0
96cf869136caf95ccc06cf2f,4,covered,1.0
e3dd2e5617d9df028108f2fb,0,covered,1.0
e3dd2e5617d9df028108f2fb,1,covered,1.0
e3dd2e5617d9df028108f2fb,2,covered,1.0
b9d726f2bb901e928083143d,0,covered,1.0
b9d726f2bb901e928083143d,1,covered,1.0
b9d726f2bb901e928083143d,2,covered,1.0
39549c0040e8532b2f083724,0,covered,1.0
39549c0040e8532b2f083724,1,covered,1.0
39549c0040e8532b2f083724,2,covered,1.0
fbc670b05c5b04976b02f998,0,covered,1.0
fbc670b05c5b04976b02f998,1,covered,1.0
fbc670b05c5b04976b02f998,2,covered,1.0
4dccec85bb2c6903c86bb636,0,covered,1.0
4dccec85bb2c6903c86bb636,1,covered,1.0
4dccec85bb2c6903c86bb636,2,covered,1.0
4dccec85bb2c6903c86bb636,3,partial,0.5
4dccec85bb2c6903c86bb636,4,covered,1.0
4dccec85bb2c6903c86bb636,5,covered,1.0
cdae97c77239c505f494ee0f,0,covered,1.0
cdae97c77239c505f494ee0f,1,covered,1.0
cdae97c77239c505f494ee0f,2,covered,1.0
cdae97c77239c505f494ee0f,3,covered,1.0
cdae97c77239c505f494ee0f,4,covered,1.0
d6b91b942d05f8971b8c9f01,0,covered,1.0
d6b91b942d05f8971b8c9f01,1,covered,1.0
d6b91b942d05f8971b8c9f01,2,covered,1.0
d6b91b942d05f8971b8c9f01,3,covered,1.0
50e38c4a9e94ba1a68681ccd,0,covered,1.0
50e38c4a9e94ba1a68681ccd,1,covered,1.0
50e38c4a9e94ba1a68681ccd,2,covered,1.0
50e38c4a9e94ba1a68681ccd,3,covered,1.0
87956aab44ac4456adc8e172,0,covered,1.0
87956aab44ac4456adc8e172,1,covered,1.0
87956aab44ac4456adc8e172,2,covered,1.0
dc4aeef79c373602126e421b,0,covered,1.0
dc4aeef79c373602126e421b,1,covered,1.0
dc4aeef79c373602126e421b,2,covered,1.0
dc4aeef79c373602126e421b,3,covered,1.0
0ad57b8151179c921c814753,0,covered,1.0
0ad57b8151179c921c814753,1,covered,1.0
0ad57b8151179c921c814753,2,covered,1.0
0ad57b8151179c921c814753,3,covered,1.0
8388f3411910740cc7c9006a,0,covered,1.0
8388f3411910740cc7c9006a,1,covered,1.0
8388f3411910740cc7c9006a,2,covered,1.0
8388f3411910740cc7c9006a,3,covered,1.0
8388f3411910740cc7c9006a,4,covered,1.0
617087716f39db70561bfe0d,0,covered,1.0
617087716f39db70561bfe0d,1,covered,1.0
617087716f39db70561bfe0d,2,covered,1.0
617087716f39db70561bfe0d,3,covered,1.0
617087716f39db70561bfe0d,4,covered,1.0
5e1722cfea1af578871fb4e3,0,covered,1.0
5e1722cfea1af578871fb4e3,1,covered,1.0
5e1722cfea1af578871fb4e3,2,covered,1.0
5e1722cfea1af578871fb4e3,3,covered,1.0
5e1722cfea1af578871fb4e3,4,partial,0.5
5db2fb715d87f35a3967f92b,0,covered,1.0
5db2fb715d87f35a3967f92b,1,covered,1.0
5db2fb715d87f35a3967f92b,2,covered,1.0
5bb0609325fbce8aa37ef566,0,covered,1.0
5bb0609325fbce8aa37ef566,1,partial,0.5
5bb0609325fbce8aa37ef566,2,covered,1.0
5bb0609325fbce8aa37ef566,3,partial,0.5
5bb0609325fbce8aa37ef566,4,covered,1.0
5efaa9adb1d39a016e843f36,0,missing,0.0
5efaa9adb1d39a016e843f36,1,covered,1.0
5efaa9adb1d39a016e843f36,2,covered,1.0
5efaa9adb1d39a016e843f36,3,partial,0.5
5efaa9adb1d39a016e843f36,4,missing,0.0
49cf5fdfbb672b75858bd308,0,covered,1.0
49cf5fdfbb672b75858bd308,1,covered,1.0
49cf5fdfbb672b75858bd308,2,covered,1.0
dc091d59de545eba5c302525,0,covered,1.0
dc091d59de545eba5c302525,1,covered,1.0
dc091d59de545eba5c302525,2,covered,1.0
59dffcbf8dfcef1dd5e2aa15,0,covered,1.0
59dffcbf8dfcef1dd5e2aa15,1,covered,1.0
59dffcbf8dfcef1dd5e2aa15,2,covered,1.0
59dffcbf8dfcef1dd5e2aa15,3,covered,1.0
59dffcbf8dfcef1dd5e2aa15,4,covered,1.0
1c9228ae8970b928d1d82d08,0,covered,1.0
1c9228ae8970b928d1d82d08,1,covered,1.0
1c9228ae8970b928d1d82d08,2,covered,1.0
9b97ee12654bc2e3f8bcc37e,0,covered,1.0
9b97ee12654bc2e3f8bcc37e,1,covered,1.0
9b97ee12654bc2e3f8bcc37e,2,covered,1.0
c05b7ef60ed2cb492316d4ac,0,covered,1.0
c05b7ef60ed2cb492316d4ac,1,covered,1.0
c05b7ef60ed2cb492316d4ac,2,covered,1.0
c05b7ef60ed2cb492316d4ac,3,covered,1.0
c05b7ef60ed2cb492316d4ac,4,covered,1.0
c05b7ef60ed2cb492316d4ac,5,covered,1.0
0b4f33d6d3705d8ff653b4b8,0,covered,1.0
0b4f33d6d3705d8ff653b4b8,1,covered,1.0
0b4f33d6d3705d8ff653b4b8,2,covered,1.0
0b4f33d6d3705d8ff653b4b8,3,covered,1.0
8e4906eb51e091469caeecbd,0,covered,1.0
8e4906eb51e091469caeecbd,1,covered,1.0
8e4906eb51e091469caeecbd,2,covered,1.0
f0582e254a22d7284ffcb1e5,0,covered,1.0
f0582e254a22d7284ffcb1e5,1,covered,1.0
f0582e254a22d7284ffcb1e5,2,covered,1.0
f0582e254a22d7284ffcb1e5,3,covered,1.0
f0582e254a22d7284ffcb1e5,4,covered,1.0
1f0733933a1e1f17aa3eac82,0,covered,1.0
1f0733933a1e1f17aa3eac82,1,covered,1.0
1f0733933a1e1f17aa3eac82,2,covered,1.0
1f0733933a1e1f17aa3eac82,3,covered,1.0
fdbbf44e36ca3cc45f7e994d,0,partial,0.5
fdbbf44e36ca3cc45f7e994d,1,covered,1.0
fdbbf44e36ca3cc45f7e994d,2,covered,1.0
fdbbf44e36ca3cc45f7e994d,3,covered,1.0
fdbbf44e36ca3cc45f7e994d,4,covered,1.0
fdbbf44e36ca3cc45f7e994d,5,missing,0.0
7eaf9a15d6b4b7949ae7d887,0,covered,1.0
7eaf9a15d6b4b7949ae7d887,1,covered,1.0
7eaf9a15d6b4b7949ae7d887,2,covered,1.0
7eaf9a15d6b4b7949ae7d887,3,covered,1.0
fdd362e5a8efc417e84573ab,0,covered,1.0
fdd362e5a8efc417e84573ab,1,covered,1.0
fdd362e5a8efc417e84573ab,2,covered,1.0
fdd362e5a8efc417e84573ab,3,covered,1.0
fdd362e5a8efc417e84573ab,4,partial,0.5
fdd362e5a8efc417e84573ab,5,covered,1.0
fdd362e5a8efc417e84573ab,6,covered,1.0
fdd362e5a8efc417e84573ab,7,covered,1.0
fdd362e5a8efc417e84573ab,8,covered,1.0
9121b587a4539650fca05b21,0,covered,1.0
9121b587a4539650fca05b21,1,covered,1.0
9121b587a4539650fca05b21,2,covered,1.0
9121b587a4539650fca05b21,3,covered,1.0
9121b587a4539650fca05b21,4,covered,1.0
75dbd8a947b2dbf530c284cb,0,covered,1.0
75dbd8a947b2dbf530c284cb,1,covered,1.0
75dbd8a947b2dbf530c284cb,2,covered,1.0
75dbd8a947b2dbf530c284cb,3,covered,1.0
46748316150b55a4bbf67715,0,covered,1.0
46748316150b55a4bbf67715,1,covered,1.0
46748316150b55a4bbf67715,2,covered,1.0
2a2867f4c436090169321e4a,0,covered,1.0
2a2867f4c436090169321e4a,1,covered,1.0
2a2867f4c436090169321e4a,2,covered,1.0
2a2867f4c436090169321e4a,3,covered,1.0
966927a91ce830073df95a75,0,contradicted,0.0
966927a91ce830073df95a75,1,covered,1.0
676e1eed7df9393f3ea34636,0,covered,1.0
676e1eed7df9393f3ea34636,1,covered,1.0
676e1eed7df9393f3ea34636,2,covered,1.0
676e1eed7df9393f3ea34636,3,covered,1.0
f4166c94cd4e4d9ebb089ccf,0,covered,1.0
f4166c94cd4e4d9ebb089ccf,1,covered,1.0
f4166c94cd4e4d9ebb089ccf,2,covered,1.0
130268ae5f228cd2d55151c4,0,covered,1.0
130268ae5f228cd2d55151c4,1,covered,1.0
3e1358ccfcf21271c50dbeb2,0,covered,1.0
3e1358ccfcf21271c50dbeb2,1,covered,1.0
3e1358ccfcf21271c50dbeb2,2,covered,1.0
3e1358ccfcf21271c50dbeb2,3,covered,1.0
609b66dfec0487ca72efbbda,0,covered,1.0
609b66dfec0487ca72efbbda,1,covered,1.0
609b66dfec0487ca72efbbda,2,covered,1.0
609b66dfec0487ca72efbbda,3,covered,1.0
df9cd2a1bfd25dc1d54eaf8f,0,covered,1.0
df9cd2a1bfd25dc1d54eaf8f,1,covered,1.0
df9cd2a1bfd25dc1d54eaf8f,2,covered,1.0
13a101359526837c19644ca5,0,covered,1.0
13a101359526837c19644ca5,1,covered,1.0
13a101359526837c19644ca5,2,covered,1.0
13a101359526837c19644ca5,3,covered,1.0
13a101359526837c19644ca5,4,covered,1.0
cc3b21d97b4d242971b12905,0,covered,1.0
cc3b21d97b4d242971b12905,1,contradicted,0.0
0aecfccf62df03179c4f38d8,0,covered,1.0
0aecfccf62df03179c4f38d8,1,covered,1.0
0aecfccf62df03179c4f38d8,2,covered,1.0
43153a1c9d1cfb4fbd19b9b5,0,covered,1.0
43153a1c9d1cfb4fbd19b9b5,1,covered,1.0
43153a1c9d1cfb4fbd19b9b5,2,covered,1.0
0710bf3b3902c0aa4713af2e,0,covered,1.0
0710bf3b3902c0aa4713af2e,1,covered,1.0
0710bf3b3902c0aa4713af2e,2,covered,1.0
0710bf3b3902c0aa4713af2e,3,covered,1.0
8d2907a4c8a56007decc31d3,0,covered,1.0
8d2907a4c8a56007decc31d3,1,covered,1.0
8d2907a4c8a56007decc31d3,2,covered,1.0
67462615f6b1a2755d220a78,0,covered,1.0
67462615f6b1a2755d220a78,1,covered,1.0
67462615f6b1a2755d220a78,2,covered,1.0
67462615f6b1a2755d220a78,3,covered,1.0
7f7a6a78e9f391afaeb87d25,0,covered,1.0
7f7a6a78e9f391afaeb87d25,1,covered,1.0
7f7a6a78e9f391afaeb87d25,2,covered,1.0
319541a1de535a6757a103cc,0,covered,1.0
319541a1de535a6757a103cc,1,covered,1.0
9db6adafc79d9eee7e346ac6,0,covered,1.0
9db6adafc79d9eee7e346ac6,1,covered,1.0
9db6adafc79d9eee7e346ac6,2,covered,1.0
9db6adafc79d9eee7e346ac6,3,covered,1.0
a147fc7f52df8a3d2e39aafa,0,covered,1.0
a147fc7f52df8a3d2e39aafa,1,covered,1.0
a147fc7f52df8a3d2e39aafa,2,covered,1.0
cd71a86f64a7b1625edfc36f,0,covered,1.0
cd71a86f64a7b1625edfc36f,1,covered,1.0
cd71a86f64a7b1625edfc36f,2,covered,1.0
cd71a86f64a7b1625edfc36f,3,covered,1.0
1ccf3bbfd61b9d06d7c6d598,0,covered,1.0
1ccf3bbfd61b9d06d7c6d598,1,covered,1.0
8a6a8d25de8707cb7e4b629f,0,covered,1.0
8a6a8d25de8707cb7e4b629f,1,covered,1.0
8a6a8d25de8707cb7e4b629f,2,covered,1.0
98e55ed71e48c50245e3ed25,0,covered,1.0
98e55ed71e48c50245e3ed25,1,covered,1.0
98e55ed71e48c50245e3ed25,2,covered,1.0
b3aae3bb89b1048724e2047c,0,covered,1.0
b3aae3bb89b1048724e2047c,1,covered,1.0
b3aae3bb89b1048724e2047c,2,covered,1.0
c058009ddeca97a2ffdfdaf5,0,covered,1.0
c058009ddeca97a2ffdfdaf5,1,covered,1.0
c058009ddeca97a2ffdfdaf5,2,covered,1.0
8a59f0754486b332db7ca1c3,0,covered,1.0
8a59f0754486b332db7ca1c3,1,covered,1.0
8a59f0754486b332db7ca1c3,2,covered,1.0
b49c0c270f0caca7c473b6e9,0,covered,1.0
b49c0c270f0caca7c473b6e9,1,covered,1.0
b49c0c270f0caca7c473b6e9,2,covered,1.0
b49c0c270f0caca7c473b6e9,3,covered,1.0
9b5ff6c2a122ea4200e6e24a,0,covered,1.0
9b5ff6c2a122ea4200e6e24a,1,covered,1.0
b38589e3d177e3bf1629867d,0,covered,1.0
b38589e3d177e3bf1629867d,1,covered,1.0
b38589e3d177e3bf1629867d,2,covered,1.0
2b695964d85c20c1e779c890,0,covered,1.0
2b695964d85c20c1e779c890,1,covered,1.0
7d19d8f063b6a645d11d4be0,0,covered,1.0
7d19d8f063b6a645d11d4be0,1,covered,1.0
7d19d8f063b6a645d11d4be0,2,covered,1.0
f07d37d907e7e2dccb586b9f,0,covered,1.0
f07d37d907e7e2dccb586b9f,1,covered,1.0
f07d37d907e7e2dccb586b9f,2,covered,1.0
a22ed7fb1f48924f21f425b7,0,covered,1.0
a22ed7fb1f48924f21f425b7,1,covered,1.0
a22ed7fb1f48924f21f425b7,2,covered,1.0
35b066b1aa7bd782a62f4fc8,0,covered,1.0
35b066b1aa7bd782a62f4fc8,1,covered,1.0
35b066b1aa7bd782a62f4fc8,2,covered,1.0
35b066b1aa7bd782a62f4fc8,3,covered,1.0
d5259c54685e6f7387b5c98a,0,covered,1.0
d5259c54685e6f7387b5c98a,1,covered,1.0
d5259c54685e6f7387b5c98a,2,covered,1.0
52174de89287f2fb272f345d,0,covered,1.0
52174de89287f2fb272f345d,1,covered,1.0
52174de89287f2fb272f345d,2,covered,1.0
52174de89287f2fb272f345d,3,covered,1.0
52174de89287f2fb272f345d,4,covered,1.0
192fb191a59ee62467819c4b,0,covered,1.0
192fb191a59ee62467819c4b,1,covered,1.0
192fb191a59ee62467819c4b,2,covered,1.0
4d512eadf5f55f5e4ef80cad,0,covered,1.0
4d512eadf5f55f5e4ef80cad,1,covered,1.0
4d512eadf5f55f5e4ef80cad,2,covered,1.0
8066262fb49b5fd27ff25935,0,covered,1.0
8066262fb49b5fd27ff25935,1,covered,1.0
8066262fb49b5fd27ff25935,2,covered,1.0
8066262fb49b5fd27ff25935,3,covered,1.0
14085a940b4416030461306e,0,covered,1.0
14085a940b4416030461306e,1,covered,1.0
14085a940b4416030461306e,2,covered,1.0
f2ec99d8c8df61d91e9ecc35,0,covered,1.0
f2ec99d8c8df61d91e9ecc35,1,covered,1.0
f2ec99d8c8df61d91e9ecc35,2,covered,1.0
7951118bdbad48232be42cf8,0,covered,1.0
7951118bdbad48232be42cf8,1,covered,1.0
7951118bdbad48232be42cf8,2,covered,1.0
9170e7ada6f4afd476c9f4a3,0,covered,1.0
9170e7ada6f4afd476c9f4a3,1,covered,1.0
5ad2158930864424b4411ae4,0,covered,1.0
5ad2158930864424b4411ae4,1,covered,1.0
5ad2158930864424b4411ae4,2,covered,1.0
0abf3eeeaf115e6f98e068de,0,covered,1.0
0abf3eeeaf115e6f98e068de,1,partial,0.5
0abf3eeeaf115e6f98e068de,2,covered,1.0
c61f739993b0ecb292720bdb,0,covered,1.0
c61f739993b0ecb292720bdb,1,covered,1.0
c61f739993b0ecb292720bdb,2,covered,1.0
c61f739993b0ecb292720bdb,3,covered,1.0
e4bb6686e31e4fa912f260a1,0,covered,1.0
e4bb6686e31e4fa912f260a1,1,covered,1.0
e4bb6686e31e4fa912f260a1,2,covered,1.0
e4bb6686e31e4fa912f260a1,3,covered,1.0
c4c6bc5df0a65ad801c5a825,0,covered,1.0
c4c6bc5df0a65ad801c5a825,1,covered,1.0
c4c6bc5df0a65ad801c5a825,2,covered,1.0
4cf8ff348c948dd6374b14da,0,covered,1.0
4cf8ff348c948dd6374b14da,1,covered,1.0
4cf8ff348c948dd6374b14da,2,covered,1.0
52d51cd8e00824fdb3c66f76,0,covered,1.0
52d51cd8e00824fdb3c66f76,1,covered,1.0
406596d634af1f7c02c83b79,0,covered,1.0
406596d634af1f7c02c83b79,1,covered,1.0
81d21ae2566a76ef5582beb6,0,covered,1.0
81d21ae2566a76ef5582beb6,1,covered,1.0
b948b3d92cdadfcd6b017cf3,0,missing,0.0
b948b3d92cdadfcd6b017cf3,1,covered,1.0
b948b3d92cdadfcd6b017cf3,2,covered,1.0
b948b3d92cdadfcd6b017cf3,3,covered,1.0
b948b3d92cdadfcd6b017cf3,4,covered,1.0
4ce91b8bf15df26da3b56162,0,covered,1.0
4ce91b8bf15df26da3b56162,1,covered,1.0
971db3fd2e5d6cba12d508dc,0,covered,1.0
971db3fd2e5d6cba12d508dc,1,covered,1.0
78b4bfd84e70d8b6ccd8a854,0,covered,1.0
78b4bfd84e70d8b6ccd8a854,1,covered,1.0
78b4bfd84e70d8b6ccd8a854,2,covered,1.0
78b4bfd84e70d8b6ccd8a854,3,covered,1.0
78b4bfd84e70d8b6ccd8a854,4,covered,1.0
78b4bfd84e70d8b6ccd8a854,5,covered,1.0
78b4bfd84e70d8b6ccd8a854,6,covered,1.0
89b41f518422b9596890704c,0,covered,1.0
89b41f518422b9596890704c,1,covered,1.0
89b41f518422b9596890704c,2,covered,1.0
89b41f518422b9596890704c,3,covered,1.0
4243703b4b64e6344679e21d,0,covered,1.0
4243703b4b64e6344679e21d,1,covered,1.0
4243703b4b64e6344679e21d,2,covered,1.0
4243703b4b64e6344679e21d,3,covered,1.0
4243703b4b64e6344679e21d,4,covered,1.0
2349a17fcb4b8c2f031d9156,0,covered,1.0
2349a17fcb4b8c2f031d9156,1,covered,1.0
b4eb01a98a9fa308c9492704,0,covered,1.0
b4eb01a98a9fa308c9492704,1,covered,1.0
610dc0697a71b803060fa642,0,covered,1.0
610dc0697a71b803060fa642,1,covered,1.0
610dc0697a71b803060fa642,2,covered,1.0
524267265d0c6e01378cebaa,0,covered,1.0
524267265d0c6e01378cebaa,1,covered,1.0
524267265d0c6e01378cebaa,2,covered,1.0
524267265d0c6e01378cebaa,3,covered,1.0
524267265d0c6e01378cebaa,4,covered,1.0
31d4075ddb597c4707eaaf86,0,covered,1.0
31d4075ddb597c4707eaaf86,1,covered,1.0
31d4075ddb597c4707eaaf86,2,covered,1.0
19465799047c1042cb9e64ac,0,covered,1.0
19465799047c1042cb9e64ac,1,covered,1.0
19465799047c1042cb9e64ac,2,covered,1.0
f0cfc30b813246ec974c83fb,0,covered,1.0
f0cfc30b813246ec974c83fb,1,covered,1.0
d933b9091127f8d502d2d82c,0,covered,1.0
d933b9091127f8d502d2d82c,1,covered,1.0
d933b9091127f8d502d2d82c,2,covered,1.0
d933b9091127f8d502d2d82c,3,covered,1.0
f2a7899dbb0d8dcb9e2050a4,0,covered,1.0
f2a7899dbb0d8dcb9e2050a4,1,covered,1.0
f2a7899dbb0d8dcb9e2050a4,2,contradicted,0.0
f2a7899dbb0d8dcb9e2050a4,3,covered,1.0
b613d7e7496cec54db7c6489,0,covered,1.0
b613d7e7496cec54db7c6489,1,covered,1.0
b613d7e7496cec54db7c6489,2,covered,1.0
b613d7e7496cec54db7c6489,3,covered,1.0
ac75c0659e0af3bec538f0b9,0,covered,1.0
ac75c0659e0af3bec538f0b9,1,covered,1.0
ac75c0659e0af3bec538f0b9,2,covered,1.0
64f0b8927b08b071bfe711e3,0,covered,1.0
64f0b8927b08b071bfe711e3,1,covered,1.0
64f0b8927b08b071bfe711e3,2,covered,1.0
64f0b8927b08b071bfe711e3,3,covered,1.0
526c911a82baae2222e471b8,0,covered,1.0
526c911a82baae2222e471b8,1,covered,1.0
526c911a82baae2222e471b8,2,covered,1.0
526c911a82baae2222e471b8,3,covered,1.0
db8430c5346a18df18a32536,0,covered,1.0
db8430c5346a18df18a32536,1,covered,1.0
db8430c5346a18df18a32536,2,partial,0.5
db8430c5346a18df18a32536,3,covered,1.0
db8430c5346a18df18a32536,4,covered,1.0
82390b856f6fcdfd5d9d4ee9,0,covered,1.0
82390b856f6fcdfd5d9d4ee9,1,covered,1.0
82390b856f6fcdfd5d9d4ee9,2,covered,1.0
82390b856f6fcdfd5d9d4ee9,3,covered,1.0
26321c2b6f54fc0f0aa7a25d,0,covered,1.0
26321c2b6f54fc0f0aa7a25d,1,covered,1.0
26321c2b6f54fc0f0aa7a25d,2,covered,1.0
26321c2b6f54fc0f0aa7a25d,3,covered,1.0
26321c2b6f54fc0f0aa7a25d,4,covered,1.0
3c84571aaaba5977ddc1c078,0,covered,1.0
3c84571aaaba5977ddc1c078,1,covered,1.0
3c84571aaaba5977ddc1c078,2,covered,1.0
70b1d8bf675a33777fd99b42,0,covered,1.0
70b1d8bf675a33777fd99b42,1,covered,1.0
70b1d8bf675a33777fd99b42,2,covered,1.0
38d8bc43e85e5be13e798308,0,covered,1.0
38d8bc43e85e5be13e798308,1,covered,1.0
38d8bc43e85e5be13e798308,2,covered,1.0
c2aec5efc393aba91d1236f7,0,covered,1.0
c2aec5efc393aba91d1236f7,1,covered,1.0
c2aec5efc393aba91d1236f7,2,covered,1.0
650c4d171dd732a1d0eef0fa,0,covered,1.0
650c4d171dd732a1d0eef0fa,1,covered,1.0
650c4d171dd732a1d0eef0fa,2,covered,1.0
650c4d171dd732a1d0eef0fa,3,contradicted,0.0
650c4d171dd732a1d0eef0fa,4,covered,1.0
650c4d171dd732a1d0eef0fa,5,covered,1.0
41cb8fea762f1ca3831ad527,0,covered,1.0
41cb8fea762f1ca3831ad527,1,covered,1.0
41cb8fea762f1ca3831ad527,2,covered,1.0
41cb8fea762f1ca3831ad527,3,covered,1.0
41cb8fea762f1ca3831ad527,4,covered,1.0
ba2514c470888e4a960225fe,0,covered,1.0
ba2514c470888e4a960225fe,1,covered,1.0
ba2514c470888e4a960225fe,2,covered,1.0
ba2514c470888e4a960225fe,3,covered,1.0
6c47fb466a65ff77ceff995b,0,covered,1.0
6c47fb466a65ff77ceff995b,1,covered,1.0
6c47fb466a65ff77ceff995b,2,covered,1.0
6c47fb466a65ff77ceff995b,3,covered,1.0
8aa11ac179284615fdb68da5,0,covered,1.0
8aa11ac179284615fdb68da5,1,covered,1.0
8aa11ac179284615fdb68da5,2,covered,1.0
13d95e47b17ee9c617af726d,0,covered,1.0
13d95e47b17ee9c617af726d,1,covered,1.0
13d95e47b17ee9c617af726d,2,covered,1.0
13d95e47b17ee9c617af726d,3,covered,1.0
802d25d1ebf87ec8266e902c,0,covered,1.0
802d25d1ebf87ec8266e902c,1,covered,1.0
802d25d1ebf87ec8266e902c,2,covered,1.0
802d25d1ebf87ec8266e902c,3,covered,1.0
d1a1e5689377586ea531552e,0,covered,1.0
d1a1e5689377586ea531552e,1,covered,1.0
d1a1e5689377586ea531552e,2,covered,1.0
d1a1e5689377586ea531552e,3,covered,1.0
d1a1e5689377586ea531552e,4,covered,1.0
cdbf6528b2d35ecaea423858,0,covered,1.0
cdbf6528b2d35ecaea423858,1,covered,1.0
cdbf6528b2d35ecaea423858,2,covered,1.0
cdbf6528b2d35ecaea423858,3,covered,1.0
cdbf6528b2d35ecaea423858,4,covered,1.0
32e4227da3cb3c4d7687b193,0,covered,1.0
32e4227da3cb3c4d7687b193,1,covered,1.0
32e4227da3cb3c4d7687b193,2,covered,1.0
32e4227da3cb3c4d7687b193,3,covered,1.0
32e4227da3cb3c4d7687b193,4,covered,1.0
32cfc9b591f288df6d82e6fa,0,covered,1.0
32cfc9b591f288df6d82e6fa,1,covered,1.0
32cfc9b591f288df6d82e6fa,2,covered,1.0
622fde698beefa54baf5402f,0,covered,1.0
622fde698beefa54baf5402f,1,covered,1.0
622fde698beefa54baf5402f,2,covered,1.0
622fde698beefa54baf5402f,3,covered,1.0
622fde698beefa54baf5402f,4,covered,1.0
f51bb36646508084ef64db72,0,covered,1.0
f51bb36646508084ef64db72,1,covered,1.0
f51bb36646508084ef64db72,2,covered,1.0
f51bb36646508084ef64db72,3,covered,1.0
f51bb36646508084ef64db72,4,missing,0.0
3fd05399a3bf3c16d5312d3d,0,covered,1.0
3fd05399a3bf3c16d5312d3d,1,covered,1.0
3fd05399a3bf3c16d5312d3d,2,covered,1.0
c0b9329676ff8408e20c2dd4,0,covered,1.0
c0b9329676ff8408e20c2dd4,1,covered,1.0
c0b9329676ff8408e20c2dd4,2,covered,1.0
721f867bb2639e536c3e48cd,0,covered,1.0
721f867bb2639e536c3e48cd,1,covered,1.0
721f867bb2639e536c3e48cd,2,covered,1.0
721f867bb2639e536c3e48cd,3,covered,1.0
721f867bb2639e536c3e48cd,4,covered,1.0
80d9aad53604c45a057f8f12,0,covered,1.0
80d9aad53604c45a057f8f12,1,covered,1.0
80d9aad53604c45a057f8f12,2,covered,1.0
595b04f37817ac4b7c771d83,0,covered,1.0
595b04f37817ac4b7c771d83,1,covered,1.0
595b04f37817ac4b7c771d83,2,covered,1.0
fb9475dc6278ce33e10a4e2f,0,covered,1.0
fb9475dc6278ce33e10a4e2f,1,covered,1.0
fb9475dc6278ce33e10a4e2f,2,covered,1.0
fb9475dc6278ce33e10a4e2f,3,covered,1.0
fb9475dc6278ce33e10a4e2f,4,covered,1.0
fb9475dc6278ce33e10a4e2f,5,covered,1.0
f2c6491ab9fccbc805c4f86c,0,covered,1.0
f2c6491ab9fccbc805c4f86c,1,covered,1.0
